"","4.1pa","3.3Bz","1.3Bx","1.3By","4.1Bx","3.3Bx","1.3Bz","3.3By","4.1By","4.1Bz","4.2Bx","5.1Bz","5.2Bx","5.1By","1.3pa","4.3Bz","6.2By","5.1Bx","4.2By","3.3pa","4.2Bz","4.3Bx","8.1By","5.2Bz","5.3Bz","7.1By","6.3Bx","4.3pa","5.1pa","5.3Bx","6.2Bx","4.2pa","4.3By","6.2Bz","7.1Bz","6.1By","6.3Bz","5.3pa","7.1pa","6.3pa","6.1pa","6.1Bz","5.3By","6.1Bx","8.3pa","9.2Bx","8.3By","8.3Bx","10.1Bz","9.1Bz","8.2By","7.1Bx","8.1Bz","8.1Bx","6.2pa","10.1By","9.2By","8.3Bz","11.1Bx","10.2Bx","9.2Bz","9.1pa","9.2pa","10.1pa","10.1Bx","8.1pa","12.2pa","11.2By","11.2pa","11.1Bz","11.2Bx","11.1By","10.2By","12.1Bx","11.1pa","10.2Bz","12.1Bz","13.1Bx","12.2By","12.1pa","12.2Bz","12.2Bx","13.1By","12.3By","12.3Bz","14.1pa","12.1By","10.2pa","15.3Bx","15.2pa","15.3pa","14.1By","15.1Bz","14.1Bz","11.2Bz","13.1Bz","15.1pa","12.3pa","12.3Bx","15.3Bz","15.3By","15.2By","15.2Bx","15.1Bx","16.1Bx","16.2pa","16.1By","13.1pa","15.2Bz","14.1Bx","16.2Bx","16.3By","16.2Bz","16.3Bx","17.1pa","17.2Bx","17.1Bx","17.1By","16.3Bz","16.1Bz","16.1pa","18.2Bx","17.3pa","17.3By","17.3Bz","17.2pa","18.1By","16.2By","16.3pa","17.1Bz","17.2Bz","17.2By","18.3By","19.2Bx","19.3Bx","19.1Bz","18.3Bz","18.2By","18.2Bz","19.1By","17.3Bx","18.1Bz","19.1Bx","19.2By","20.1By","19.2Bz","19.2pa","18.2pa","19.3pa","19.3Bz","20.2Bx","19.1pa","18.1pa","18.1Bx","20.2By","22.2Bx","22.2pa","22.2Bz","20.3Bz","19.3By","20.1Bz","20.2Bz","20.3By","18.3pa","18.3Bx","24.2pa","23.2By","23.2Bx","22.3By","22.3Bz","22.3Bx","20.3Bx","23.1By","20.1Bx","20.1pa","20.2pa","24.2Bz","23.2Bz","23.1Bx","24.2By","23.2pa","23.1Bz","22.3pa","22.2By","24.1By","24.1Bx","20.3pa","26.1By","25.2Bz","26.1Bz","26.1pa","23.1pa","25.2Bx","25.1Bz","24.2Bx","24.1Bz","25.1Bx","24.1pa","27.2By","27.1Bx","26.2Bz","25.2By","26.1Bx","26.2Bx","27.1By","26.2pa","27.1Bz","26.2By","25.1By","25.2pa","27.1pa","27.2Bx","27.2Bz","27.2pa","25.1pa"
"750.4423411",988612.228,214328.022,125440.03,240016.868,458888.598,73978.482,423107.772,814915.852,660107.454,115314.682,329652.996,779344.014,355403.92,181957.692,12242.94,72809.532,798689.544,37559.676,577866.524,385066.636,701727.668,704015.81,0,0,216247.554,2489195.822,29757.582,295211.246,19602.72,82780.988,161910.112,917685.386,292608.398,178869.758,706814.146,1288457.784,29930.364,384299.932,946142.044,47032.954,1134705.466,639369.358,601500.506,531614.774,33575.388,207813.396,135685.496,6401.31,409152.302,289789.174,0,142204.632,147897.13,180598.766,834649.298,2025311.47,1507204.116,8294.564,8149.828,471013.618,232533.732,837739.112,3272049.84,1880999.864,357819.368,1566908.118,11502.404,6214.142,7893.094,12160.674,15111.466,9245.32,0,19251.34,3421.884,0,343935.912,8026.724,11501.876,9679.64,7151.736,14831.03,30693.38,262990.302,6112.77,5775.28,20580.694,1970418.212,10002.234,0,14714.468,5587.242,5309.334,5551.424,4625.448,21426.71,13112.088,104043.026,14444.498,33889.188,6978.434,13785.18,6549.906,9367.424,9899.532,59477.344,31644.736,11540.206,12254.012,7274.852,9862.174,130829.96,90518.1,3326.856,0,248574.106,80476.28,13692.286,4683.344,5252.584,23032.742,180648.78,86778.108,37237.65,9117.946,10735.746,10144.488,13425.702,98111.15,216321.176,11748.02,558349.894,7959.072,10042.874,9648.354,14387.668,13943.176,43568.248,119988.856,9796.376,4830.972,152234.052,73713.71,48391.178,34326.324,10312.188,67869.896,91266.78,131064.026,6473.134,10634.142,14223.926,76544.628,0,10427.932,5249.088,18764.378,38928.802,15563.222,177056.752,30971.58,18795.42,11148.31,3030.528,98406.758,32320.44,67072.204,6181.692,16090.652,65754.42,35234.316,9328.894,101809.048,11774.742,19448.666,9953.656,11332.306,5827.942,11636.512,18127.34,184297.292,6495.128,36373.52,65321.062,97093.748,25676.726,4499.386,23440.616,170295.476,21931.896,34328.242,102305.408,66455.03,40083.758,19666.328,12895.32,25261.702,37086.4,87018.572,17233.386,516708.092,469742.884,32005.772,55358.652,55174.074,0,40755.974,0,29306.184,529335.796,26640.688,14726.408,56028.932,26419.422,12613.636
"143.9964817",250421.786,215276.58,261135.496,254391.288,220031.732,234850.37,222014.742,222671.554,200875.258,224750.186,251777.552,237264.69,271835.588,205486.058,218118.86,258881.438,243327.238,307375.362,234062.276,212501.412,189391.786,256053.336,232467.792,233240.764,231610.148,259293.206,230253.632,203752.062,169273.06,207912.6,287101.662,196255.09,257729.296,140936.134,239876.4,274618.138,276966.378,161094.152,227254.646,296586.584,230113.928,256325.74,232664.872,190753.444,269082.492,201513.076,262510.832,261650.272,180483.014,213758.35,191845.836,218820.404,275143.456,212545.002,257099.7,237812.546,219307.188,165070.908,179046.508,0,271143.412,210487.088,189111.636,160049.73,177917.494,193328.758,222923.916,105699.208,239023.688,206379.06,227332.81,225080.17,271309.706,203294.7,196862.674,191388.41,294953.72,225589.594,201794.946,162484.07,181135.794,213627.316,156702.888,170350.042,300063.028,178815.744,227002.604,301801.822,189307.388,192441.742,196474.306,154494.294,190272.328,200537.512,156473.174,192867.116,214449.166,184495.888,266726.686,165054.304,198888.154,220053.494,162545.182,190557.138,234681.26,193920.28,193254.518,249793.516,177055.31,194576.882,221791.67,229388.418,233708.87,200680.372,197758.146,181928.476,177425.636,204733.85,253117.646,207325.218,178148.856,149211.272,144550.538,146083.014,135469.372,209552.614,248638.174,209342.996,262852.316,200250.058,198359.18,162734.098,165488.038,201382.074,232634.588,188303.43,295138.244,178786.85,193907.532,174951.026,128886.884,197077.524,198992.93,218906.554,193039.83,238225.898,211815.814,210816.74,253622.172,297772.704,172195.056,201597.906,251180.906,247328.376,190585.736,194669.838,246015.792,230698.67,225384.396,212967.654,198155.268,209936.12,194608.628,216881.634,253535.884,208415.038,242481.484,243719.498,250619.038,196246.488,217434.424,170184.218,244804.012,193301.052,237296.044,236653.376,202950.514,208471.864,198098.574,156788.144,229054.754,219433.238,188653.204,176131.184,221840.036,197991.926,165447.894,225832.988,228773.594,172017.352,234106.594,257888.728,215740.36,187909.712,217820.768,188112.54,216842.568,196766.636,222419.838,176181.708,314319.966,131398.294,198936.802,197995.604,137158.34,219778.268,180367.106,228697.154,206841.942,196548.852,235041.492,158372.124,201521.258,184872.066,137226.648
"133.9793836",143280.492,70340.622,236656.79,131238.026,404511.304,225460.54,130432.662,224364.002,249891.934,294890.416,316426.494,100805.676,105232.31,148400.868,110834.408,382630.93,73083.378,325273.402,240753.772,101753.816,207358.114,361776.966,113411.222,271140.254,70091.078,249284.294,739845.964,127669.464,111111.938,193930.826,142732.404,165054.722,346399.092,186797.118,363612.102,244890.986,235812.478,232251.474,134035.972,525363.878,104692.344,141773.68,142244.692,264824.094,95819.988,230497.522,242411.07,90338.668,209076.272,72287.06,74687.196,268746.106,359169.208,198452.666,98618.38,113067.702,390562.522,513262.288,77250.918,73620.05,235894.818,294561,103200.798,179288.944,137818.632,205664.906,330008.146,239735.116,474488.972,153909.908,573189.698,360369.312,183841.52,277952.694,219996.918,416088.88,146951.716,296264.486,196628.832,356688.258,269692.938,232146.382,604358.49,374232.926,175365.012,168124.57,427809.44,172628.842,127329.546,265970.394,290263.744,366125.228,377790.552,243552.514,203576.046,280681.624,467219.682,89116.656,105959.124,83420.002,272188.316,243717.256,204424.386,115160.13,189782.406,283222.286,279482.606,91880.894,174959.806,144408.528,75275.208,147445.492,79020.718,158194.884,401831.208,185284.184,171043.934,251251.31,473986.286,285168.278,278259.556,188835.7,86105.05,76440.674,106196.732,112388.49,126166.14,281694.732,350403.9,152281.434,175070.104,156304.368,100423.228,97898.442,240454.426,72091.594,305570.786,460044.844,65611.568,702551.502,105717.18,236637.03,143316.986,167596.972,158031.704,64414.098,156279.89,121188.576,296237.612,292279.04,208442.334,195820.11,248927.71,79497.248,174724.248,76799.392,514286.504,199074.99,282602.746,129131.32,323985.934,276871.102,89500.496,162191.726,115161.526,199844.62,358502.128,118755.002,213804.58,174740.67,124485.578,45995.884,122760.844,220178.486,125836.86,362476.022,56630.144,150228.63,101366.144,64239.914,626975.588,121560.778,77855.772,180772.214,143912.948,124803.434,55573.78,362935.678,58245.458,187079.064,124319.388,300419.222,51558.528,189352.788,31009.692,172455.566,174667.896,219552.842,50294.462,90589.21,90227.144,67494.914,49334.132,129044.234,79450.442,75014.132,69886.876,97445.458,196052.494,50785.274,424038.632,58880.594,68100.906,65361.176,184065.28
"158.9593431",768947.008,217526.514,220670.776,528579.584,183437.618,538197.496,681273.662,622392.71,572406.93,193876.228,197898.008,641732.214,575699.876,233606.51,215503.252,231917.146,218924.836,433559.994,308993.064,175022.202,302070.118,346771.286,456338.27,226135.868,208762.338,743576.804,203310.106,463196.78,443212.898,220778.606,193043.632,314874,196964.072,478951.054,202279.484,422680.2,464505.176,695565.866,374725.06,590450.284,199341.558,199616.592,256167.956,169995.828,129712.196,526914.756,117695.632,96351.506,216251.958,333458.688,333550.682,571986.104,460212.654,486981.18,214948.6,472594.504,210857.136,88002.824,77028.916,0,554139.676,200744.612,422391.32,424372.352,364047.022,183995.374,88110.262,71625.396,87554.44,77747.874,61597.036,98174.444,340432.194,70793.318,70796.022,370017.44,93945.688,88415.072,83629.634,76513.924,99411.872,59093.022,86203.852,105445.938,94842.248,83820.446,104638.616,195919.138,404405.864,97532.318,226794.4,82176.728,79761.634,88514.532,74488.854,91971.828,69317.208,99126.092,87735.766,423033.63,661726.792,85305.99,82778.208,79248.684,76439.814,73029.812,79523.554,79837.912,70695.588,69101.522,98676.354,113885.004,100384.664,99124.834,107292.038,63163.054,103271.756,89758.12,105671.756,86200.47,67419.662,80915.716,296066.766,282208.786,291159.85,65052.574,97540.392,78365.068,70127.972,80758.15,68893.33,59306.316,101885.058,61371.488,258531.19,71897.032,220708.926,85716.748,87987.688,86267.522,281557.632,90444.198,46413.69,79613.196,91091.078,76262.692,67792.706,83181.6,112201.276,380025.248,67456.746,75742.486,61008.84,94264.886,73905.91,74343.112,76747.85,77851.67,225946.064,111016.406,86675.342,92182.902,506628.148,92888.842,229244.696,242427.22,98574.722,117378.008,217581.764,210086.052,172752.348,431419.13,261706.62,74990.872,86726.55,67679.612,412604.528,99911.642,112040.916,518054.834,109464.926,143272.82,202092.434,91287.164,431249.36,221149.056,359245.65,210697.362,192672.564,205942.158,210860.106,92622.872,537933.424,203252.258,577462.926,219077.934,318111.258,204081.878,222831.612,244132.8,199165.314,193017.038,236936.006,251010.304,731847.118,220159.27,198468.866,179894.738,194668.796,604898.994,684917.566,296221.658,208302.122,657914.566,243110.612
"779.4952557",445893.42,10003.488,8804.124,172707.812,7600.446,5003.83,8322.804,447712.598,325525.052,7690.182,13540.194,10032.866,50996.37,0,8798.662,9787.794,0,4622.376,14336.184,167087.028,16661.2,4190.076,0,11129.388,8537.532,16619.888,27564.124,410763.076,0,4779.794,5386.202,388200.906,474989.906,4745.706,4071.196,0,56736.496,68441.736,0,6746.62,460153.6,6334.344,459031.102,4120.072,64957.668,8374.126,15884.248,5174.072,5461.576,7805.02,351263.028,5311.032,21102.244,20599.49,3943.112,941799.556,8095.694,16988.162,24112.04,6437.844,6896.628,14226.514,0,107703.812,9885.006,12009.882,1485474.97,346969.02,2176.236,90427.798,8980.47,1457827.44,525936.208,8684.304,4361.006,6038.096,25228.326,5135.774,2313.764,340475.45,3342.924,4440.122,2702.226,79729.562,4165.93,825265.458,1108986.578,548572.47,11064.488,524914.922,0,1810774.222,649218.542,16890.678,10077.458,11901.282,336670.43,16686.856,6853.716,4599.932,25990.926,1127361.278,26674.574,11369.486,5441.054,1066055.892,498459.152,112679.42,27292.632,7863.46,14222.852,199102.16,12200.794,18450.388,220435.266,7524.55,2133542.402,102154.226,9197.05,12757.662,1721503.76,22328.28,14602.782,126596.68,9378.136,117350.154,13253.516,76811.284,382342.29,5144.062,9266.338,1672628.124,188102.942,10534.286,2375.232,13580.124,6559.276,49866.162,15715.878,2364070.416,7898.874,5288.064,4921.776,354330.64,261726.174,5765.312,157902.068,360949.288,134461.212,3986.904,4908.772,127868.156,29801.632,3355.976,26867.112,6398.616,417687.156,7870.844,4594.324,12187.878,3097.278,9019.746,7019.022,26537.966,5839.516,4481.476,0,11721.132,0,11966.25,3490.276,24163.874,78901.746,7216.144,457508.784,53043.98,11363.228,4804.252,2567.518,22017.856,83515.754,1974.702,18304.386,5344.152,3781.272,31469.366,90026.69,0,9607.204,14231.496,0,0,4862.366,8096.128,11242.698,2562.578,12038.72,16156.72,190932.49,6283.24,7963.272,112817.458,8044.712,19938.302,775027.074,1175462.824,15671.102,7054.024,0,313544.672,0,6837.184,12962.12,0,107170.516
"133.9794059",604035.766,398400.834,160052.744,221927.544,295770.042,274112.954,759918.874,104329.158,72233.46,141924.816,178197.81,355632.134,628643.462,102268.086,60635.632,829515.812,101955.226,325542.19,197544.54,452436.14,98108.836,142138.312,159272.022,243189.912,174708.018,561930.582,252113.212,209865.262,201998.758,290701.292,291912.736,187446.03,250217.382,191589.748,156665.644,142656.342,168533.336,140293.28,141667.152,162312.104,260944.98,231571.794,69280.936,76473.34,309306.55,203942.714,399967.126,1020329.692,101899.172,143972.162,150094.048,553286.784,375534.93,551597.44,180295.67,140151.484,365608.672,312280.132,75952.722,113054.646,738089.96,197687.916,130437.086,555893.012,406459.594,232636.35,1407121.264,250086.9,328978.77,1101531.236,107856.17,264864.514,78906.896,146360.676,115057.704,209326.746,76478.42,85652.764,89220.576,165125.996,122715.618,240309.716,269459.808,891346.642,356064.026,594768.644,653672.94,158387.99,328138.452,654931.21,227607.336,241321.52,230292.954,292052.776,244491.074,246571.342,85467.89,120324.36,182539.35,154826.09,85553.506,122796.18,187315.27,116599.612,339295.626,360831.232,1208585.486,849476.818,87560.618,198756.09,477218.3,157637.808,405355.968,309212.674,423563.506,381095.294,253688.942,215033.064,63308.712,375848.11,168013.778,204776.75,44206.564,126107.69,56705.744,401905.738,358425.706,272113.81,105331.74,1173397.586,550106.926,92364.464,311918.586,526215.666,143335.902,177353.936,193657.582,208995.396,101764.274,308792.242,75768.59,234489.568,264924.934,880381.464,251548.732,291801.482,189693.378,127809.596,251143.418,169705.064,137790.992,177140.966,238785.824,357188.17,290565.128,120030.778,351050.29,273153.172,126101.45,128816.112,228118.862,307721.98,85525.624,969465.6,286038.518,184177.47,799529.092,177558.822,158893.744,128397.89,55210.572,56702.622,95069.61,230038.958,196734.53,239383.692,88479.634,240788.45,900614.388,125001.572,106724.062,98884.61,111746.968,314468.554,273229.746,311034.996,69156.75,109351.224,116038.37,85774.666,112278.992,635377.616,358711.904,106811.728,353669.64,75115.874,390408.31,125875.44,55771.552,42668.64,77737.71,78844.424,107714.032,91478.192,87009.92,439450.88,83585.966,110311.256,133113.106,37878.732,389594.204,55163.642,175408.12,142112.768,144011.59
"133.9794092",379751.622,174897.706,91442.43,381194.724,106823.818,174285.596,182657.08,72997.634,66903.05,64437.232,106167.314,1434295.12,607706.998,213606.11,182405.862,410090.644,230012.948,83725.896,192620.574,253769.854,187201.102,102790.88,578002.388,153907.162,76278.54,196990.67,363308.794,461684.012,212769.562,217207.344,97784.196,93341.276,314437.536,253652.986,252037.364,384467.39,447927,238944.728,314599.602,238436.888,332307.502,388418.65,748467.192,318473.304,579958.152,71716.42,110442.902,170836.69,165899.768,400468.226,948507.664,866090.998,164591.218,714416.242,1384700.57,610916.788,120684.594,386291.36,81603.132,397671.568,243854.986,140850.022,115304.208,175677.318,197180.864,317936.88,322197.342,100853.928,173496.378,123974.862,394432.586,335581.902,262152.326,199051.428,488095.132,652886.3,328477.782,254595.868,130015.334,1234709.082,469959.868,248782.15,165490.908,218261.722,565634.512,280072.14,131741.5,492338.518,520187.7,172074.612,115444.196,219102.182,164623.386,227090.482,114109.992,181788.646,216847.56,206385.438,316433.004,57701.686,166065.442,352768.564,574132.812,218505.54,200290.932,149928.22,799920.062,373774.766,282397.902,749670.608,110967.586,145179.016,158871.784,1043007.862,444811.082,126327.19,830844.448,489511.734,246488.514,384605.836,277326.584,146830.498,111988.858,70886.858,69953.568,205396.46,242775.132,333167.748,227547.106,179698.022,150792.84,177292.958,164377.534,187233.276,459639.56,208222.242,1039562.614,360557.514,275761.226,437132.966,60546.006,110009.648,958706.57,240520.81,373718.876,383725.918,466759.794,182077.376,519833.194,338514.018,181764.408,99995.052,132478.056,1476894.024,193259.082,133445.468,338555.794,450527.748,682383.122,328997.216,296120.804,111573.768,125300.49,89603.402,114246.56,320749.418,128898.118,101616.804,393516.834,87168.36,79074.524,100500.076,129585.138,321062.968,199105.142,162589.018,510726.198,60274.916,267001.882,106716.156,200351.456,173145.692,321165.312,314179.562,358526.348,176580.09,65682.86,204756.098,56738.704,293852.064,163952.058,172456.35,226173.476,230263.128,148062.496,58253.756,131400.07,507630.872,120755.422,108444.932,242544.728,72242.728,410655.428,143377.744,210545.42,288725.656,107921.578,208535.336,168451.208,87273.234,133449.792,49624.89,90025.598,597864.008,129133.686
"133.979376",536166.19,880300.31,90477.162,187658.052,69845.18,175596.964,125988.276,264964.142,102349.846,298470.806,116924.4,402847.312,161780.974,135614.372,128051.738,72149.556,300909.01,536183.622,787486.396,226395.898,893173.358,256480.094,292863.468,60133.446,164780.142,228091.788,146654.788,70750.706,298389.852,103390.698,235676.664,190390.124,199472.628,299657.014,254712.172,1095119.586,195772.798,203411.438,341231.914,227114.21,183110.866,88765.402,100157.97,476824.534,153922.62,383427.026,166650.534,188246.676,295195.45,285299.92,1102824.424,146187.896,201411.752,144200.248,287853.106,142639.904,209930.822,282908.036,208244.074,999789.048,188145.878,626315.876,826731.156,70085.472,224999.506,78369.984,192735.606,101177.6,173317.738,364707.1,220519.518,278337.826,57195.774,219139.024,263110.104,378685.61,326424.232,334427.662,86657.512,443872.144,104523.144,119194.092,275331.098,186111.096,305921.438,331516.612,226625.496,412905.918,193956.562,269357.442,151196.272,327811.732,162904.902,125908.288,265083.79,441386.174,153195.418,185413.674,208962.044,66961.152,156628.776,195292.322,173192.536,345447.416,289006.504,238484.984,156553.584,245504.51,403216.374,258461.61,152392.836,148891.162,205247.972,223321.466,370998.016,268206.798,545117.892,297424.078,515621.316,223844.418,156455.92,186667.408,57248.326,51620.776,72812.186,889228.412,364715.764,159573.546,194891.246,279076.186,273250.306,149798.566,370846.968,129184.82,214594.064,718106.212,140452.278,79805.81,88877.056,349420.948,122483.826,1081220.124,464188.754,100750.638,121596.042,834704.492,448896.394,153663.552,125715.402,141776.91,237034.194,180407.652,78503.286,276301.504,263360.484,739669.604,196279.55,394606.564,109688.146,218827.3,763242.668,185130.432,143364.846,463702.4,137990.634,230824.508,124686.106,126538.738,99373.932,173673.068,180735.656,144936.408,779877.796,63004.772,143183.65,757988.256,50762.272,85428.456,87649.338,40862.118,57777.13,144119.718,151855.46,298451.696,193464.774,141376.004,69890.326,133599.128,47870.532,33379.552,157058.236,93995.544,31652.668,108590.796,17980.724,76649.362,121595.234,165656.356,86561.134,19347.168,58493.966,30005.76,117874.9,68422.702,39474.452,90154.258,22320.704,32046.058,89492.304,46550.992,115922.46,29498.24,31508.418,22720.826,100262.34
"133.9791483",734788.804,480715.892,192943.578,69757.44,182245.806,280985.696,63540.36,238535.926,136933.318,186272.12,41687.664,56762.48,477136.074,419021.418,149326.442,181755.924,451323.52,406242.762,388569.134,288899.246,119079.648,55529.2,211498.874,186218.222,170041.682,71167.702,129604.248,471438.29,89979.646,57919.248,156688.986,115764.622,641163.336,195626.582,162992.564,151601.294,233297.152,194380.032,147959.414,61807.186,95344.522,190156.312,83219.838,263425.614,343406.954,129706.046,127128.352,89108.622,120750.308,84939.41,213665.818,151207.588,64118.128,144777.232,43747.992,195515.834,100170.496,155758.856,174158.3,141517.416,141857.236,335730.766,100992.104,108656.304,150810.668,48459.328,454380.068,142523.48,107252.768,688614.222,140055.016,370703.078,194699.198,347692.78,93263.516,134539.166,577927.28,387833.478,128651.196,246879.91,256622.406,186646.578,323781.75,132448.346,174017.81,161281.59,129616.796,124441.934,219318.408,176848.156,190364.934,638717.352,247479.664,289543.882,325653.704,70933.274,218743.508,162663.204,125747.9,51459.174,39910.206,69056.896,150972.582,200623.686,155552.752,54525.586,178482.678,296988.722,203155.152,225710.008,155452.386,120868.406,295826.788,181861.27,835206.8,305567.37,613366.696,248834.084,79832.702,160548.508,213248.598,93411.996,183080.604,43099.112,45432.678,287488.786,141519.67,147992.262,395832.326,107835.45,46853.65,91850.29,125458.148,204483.09,214041.482,133870.472,147542.598,209706.738,137299.184,124169.062,97474.118,147237.732,192282.32,136703.614,68983.192,126861.42,108469.154,280037.634,100134.936,161880.012,186593.34,414688.864,651617.048,186227.85,73269.622,485145.362,94195.448,234029.6,35138.108,128518.614,229315.026,92879.258,176850.602,75358.104,81492.6,181783.796,304817.466,69876.48,32180.94,18360.622,32836.176,75060.98,106633.36,71332.67,172717.02,130667.398,13458.06,189666.032,168053.764,9852.53,305245.574,212017.556,44345.69,244403.146,69997.324,41702.518,85656.656,63272.41,84174.26,27671.714,42759.032,206017.396,5769.476,19665.288,7740.872,31137.488,48579.4,52741.584,72314.556,10195.078,15031.572,21188.518,32285.786,8504.476,4613.07,13832.96,5317.048,6282.876,64871.128,7259.752,26196.69,14336.006,15879.064,16644.868,8453.814
"133.9794028",123754.748,70844.232,229363.384,163153.714,147618.144,312004.734,695318.774,296371.348,215390.088,352485.584,128496.384,455418.692,272224.422,180118.972,319031.384,138820.15,78300.768,486007.054,433795.776,1173503.044,249135.868,189295.974,295617.1,193007.194,174945.888,315458.938,240842.408,152797.848,281478.698,542540.936,178972.88,338001.98,500747.262,201755.818,488390.418,75226.778,109417.93,382876.396,213403.822,70399.436,78381.47,274853.456,120800.302,173234.118,367829.262,599914.082,252287.848,512118.214,172525.792,757428.918,166747.218,141148.818,373454.8,324098.584,148490.556,555597.044,831278.546,206547.612,1113914.006,209039.742,171746.07,265328.19,219686.562,0,886240.534,363128.528,478770.49,154490.74,262222.524,172984.544,364010.836,239672.71,306381.056,253722.064,194010.354,406771.706,130370.224,387041.776,125493.77,652624.752,325287.364,401473.98,762834.332,187817.11,206251.188,317204.054,350593.184,265708.966,267474.118,184250.068,107693.384,638684.854,170282.404,306074.534,250550.542,379046.972,316257.72,111953.644,180002.204,110084.714,292937.354,328361.962,162426.812,1139995.324,278253.362,112812.126,363004.46,120267.704,665186.106,636029.15,509492.032,105206.56,377957.484,70334.462,432502.564,257141.892,173802.706,290765.988,840542.638,273283.79,287900.572,227701.202,48893.872,37597.124,102351.104,306181.812,141172.258,165046.874,619118.824,217564.152,213546.716,765435.926,553300.328,164532.69,251470.836,412085.046,368036.32,228931.48,81591.556,189744.91,70670.736,298284.902,268480.898,232039.116,287193.858,345171.47,396205.838,231567.566,391285.136,393697.334,579773.168,124919.428,375168.796,210324.586,702665.748,262055.804,529581.16,630404.474,156486.922,434113.032,325723.39,265501.974,451468.75,332429.072,562969.312,110077.322,908763.854,482200.916,89583.278,526111.178,231833.992,163153.73,131174.238,154357.246,448913.542,248723.15,79553.8,484253.352,136524.358,372745.616,134221.402,153819.418,209798.626,224612.052,55420.674,185168.696,83747.686,227283.324,109177.78,314652.474,69550.224,635439.418,817951.616,620496.408,236064.57,241469.594,210950.932,57656.052,580411.67,229435.574,119870.064,210979.994,61997.964,120035.848,415631.138,88772.662,352694.068,175209.104,77645.824,211007.724,268284.138,653796.738,440717.564,155449.514,186318.644
